"","DateTime","SR","Fl_SR","WS","Fl_WS","WD","Fl_WD","Ta","Fl_Ta","RH","Fl_RH","BP","Fl_Bp","Precip","Fl_Precip"
"1151",2015-11-17 19:00:00,44.1666666666667,0,3.0010835,0,323.733333333333,0,-6.45616666666667,0,61.74,0,707.6314,0,0,0
"1152",2015-11-17 20:00:00,36,0,3.2908885,0,325.8,0,-6.62233333333333,0,62.9,0,708.025883333333,0,0,0
"1153",2015-11-17 21:00:00,0.666666666666667,0,3.2376955,0,326.633333333333,0,-7.24933333333333,0,62.99,0,708.433216666667,0,0.00423333333333353,0
"1154",2015-11-17 22:00:00,0,0,3.913485,0,326.216666666667,0,-7.56033333333333,0,70.525,0,708.4759,0,0.0211666666666677,0
"1155",2015-11-17 23:00:00,0,0,3.533535,0,326.45,0,-7.106,0,76.1,0,708.6243,0,0,0
"1156",2015-11-18 00:00:00,0,0,3.3539155,0,325.266666666667,0,-7.071,0,77.2633333333333,0,708.645016666667,0,0,0
"1157",2015-11-18 01:00:00,0,0,3.109183,0,322.7,0,-6.7045,0,75.6833333333333,0,708.507033333333,0,0,0
"1158",2015-11-18 02:00:00,0,0,2.4275825,0,319.966666666667,0,-6.43916666666667,0,75.2783333333333,0,708.455733333333,0,0,0
"1159",2015-11-18 03:00:00,0,0,1.961734,0,321.966666666667,0,-6.1185,0,79.8483333333333,0,708.348216666667,0,0,0
"1160",2015-11-18 04:00:00,0,0,2.2612985,0,325.7,0,-5.62566666666667,0,79.425,0,707.950333333333,0,0,0
"1161",2015-11-18 05:00:00,0,0,2.5800095,0,329.533333333333,0,-5.12766666666667,0,76.915,0,707.79885,0,0,0
"1162",2015-11-18 06:00:00,0,0,2.582915,0,328.366666666667,0,-5.1495,0,79.1683333333333,0,707.899383333333,0,0,0
"1163",2015-11-18 07:00:00,0,0,2.384894,0,326.5,0,-5.17366666666667,0,75.9216666666667,0,707.33325,0,0,0
"1164",2015-11-18 08:00:00,0,0,2.2663645,0,324.033333333333,0,-5.44616666666667,0,74.5066666666667,0,707.672366666667,0,0,0
"1165",2015-11-18 09:00:00,0,0,2.2233035,0,320.95,0,-5.63233333333333,0,75.0933333333333,0,707.390833333333,0,0,0
"1166",2015-11-18 10:00:00,0.5,0,2.2116815,0,320.516666666667,0,-5.22666666666667,0,72.3183333333333,0,707.610733333333,0,0,0
"1167",2015-11-18 11:00:00,19,0,2.9937825,0,323.95,0,-5.3095,0,76.3633333333333,0,708.508033333333,0,0,0
"1168",2015-11-18 12:00:00,124.666666666667,0,2.776764,0,330.116666666667,0,-4.15333333333333,0,71.5233333333333,0,708.654633333333,0,0,0
"1169",2015-11-18 13:00:00,226.5,0,2.8039565,0,326.45,0,-2.655,0,63.9716666666667,0,708.829266666667,0,0,0
"1170",2015-11-18 14:00:00,357.333333333333,0,2.421697,0,330.2,0,-2.45416666666667,0,62.425,0,709.071883333333,0,0,0
"1171",2015-11-18 15:00:00,401.5,0,1.89677,0,333.933333333333,0,-2.14516666666667,0,61.19,0,709.01105,0,0,0
"1172",2015-11-18 16:00:00,198.5,0,1.898558,0,319.416666666667,0,-3.64016666666667,0,71.3316666666667,0,708.83775,0,0,0
"1173",2015-11-18 17:00:00,180.666666666667,0,1.9492925,0,309.4,0,-3.85416666666667,0,76.4016666666667,0,708.905416666667,0,0.0127,0
"1174",2015-11-18 18:00:00,137.166666666667,0,2.4551475,0,285.218,0,-4.05266666666667,0,78.2983333333333,0,709.199716666667,0,0,0
"1175",2015-11-18 19:00:00,58.1666666666667,0,2.236043,0,117.796333333333,0,-4.24666666666667,0,83.4833333333333,0,710.0388,0,0.0127,0
"1176",2015-11-18 20:00:00,16.6666666666667,0,0.6897955,0,283.58,0,-4.31083333333333,0,87.0333333333333,0,711.018866666667,0,0,0
"1177",2015-11-18 21:00:00,0.5,0,0.806835,0,295.116666666667,0,-4.1825,0,81.85,0,711.517633333333,0,0,0
"1178",2015-11-18 22:00:00,0,0,0.8089955,0,230.45,0,-4.59366666666667,0,89.1333333333333,0,712.2454,0,0.0127,0
"1179",2015-11-18 23:00:00,0,0,0.252853,0,137.12,0,-4.93416666666667,0,94.05,0,712.99455,0,0.00846666666666647,0
"1180",2015-11-19 00:00:00,0,0,0.829334,0,348.5,0,-5.10333333333333,0,94.6333333333333,0,713.492683333333,0,0.0169333333333335,0
"1181",2015-11-19 01:00:00,0,0,0.860475,0,343.983333333333,0,-5.188,0,94.7,0,714.075783333333,0,0.0169333333333335,0
"1182",2015-11-19 02:00:00,0,0,0.3484365,0,304.7,0,-5.3305,0,94.3333333333333,0,714.424633333333,0,0.0127,0
"1183",2015-11-19 03:00:00,0,0,0.3454565,0,124.938333333333,0,-5.4505,0,93.75,0,714.60985,0,0,0
"1184",2015-11-19 04:00:00,0,0,1.1703205,0,138.738333333333,0,-4.93516666666667,0,83.2516666666667,0,714.6807,0,0,0
"1185",2015-11-19 05:00:00,0,0,2.197154,0,188.11,0,-4.40766666666667,0,70.1716666666667,0,715.034,0,0,0
"1186",2015-11-19 06:00:00,0,0,1.381826,0,236.6895,0,-5.02566666666667,0,69.39,0,715.48865,0,0,0
"1187",2015-11-19 07:00:00,0,0,1.242064,0,240.836666666667,0,-4.9725,0,72.2116666666667,0,715.403316666667,0,0,0
"1188",2015-11-19 08:00:00,0,0,0.8051215,0,286.0855,0,-6.23733333333333,0,78.7433333333333,0,715.2802,0,0,0
"1189",2015-11-19 09:00:00,0,0,0.4198075,0,120,0,-7.015,0,80.9933333333333,0,715.7651,0,0,0
"1190",2015-11-19 10:00:00,0,0,0.2118035,0,130.46,0,-7.954,0,86.7166666666667,0,716.147566666667,0,0,0
"1191",2015-11-19 11:00:00,9.66666666666667,0,0.1173375,0,260.433333333333,0,-7.5445,0,86.5666666666667,0,716.610416666667,0,0.00423333333333353,0
"1192",2015-11-19 12:00:00,56.6666666666667,0,0.5485435,0,165.983333333333,0,-5.73033333333333,0,78.3366666666667,0,716.80125,0,0,0
"1193",2015-11-19 13:00:00,217.5,0,1.9963765,0,313.033333333333,0,-1.6345,0,54.475,0,716.832133333333,0,0.0169333333333329,0
"1194",2015-11-19 14:00:00,314.333333333333,0,2.3991235,0,349.55,0,-0.521666666666667,0,47.0666666666667,0,717.0956,0,0,0
"1195",2015-11-19 15:00:00,336.833333333333,0,3.007118,0,239.328833333333,0,-0.518333333333333,0,47.78,0,716.988533333333,0,0.0211666666666677,0
"1196",2015-11-19 16:00:00,321.666666666667,0,2.7053185,0,123.1645,0,-0.104,0,46.0166666666667,0,716.513283333333,0,0,0
"1197",2015-11-19 17:00:00,458.166666666667,0,2.809693,0,180.0485,0,0.545,0,43.7566666666667,0,716.110283333333,0,0.00846666666666587,0
"1198",2015-11-19 18:00:00,331.333333333333,0,2.7403335,0,293.088333333333,0,0.911,0,40.2066666666667,0,715.639183333333,0,0,0
"1199",2015-11-19 19:00:00,28.5,0,2.2395445,0,292.945166666667,0,-0.296833333333333,0,46.7333333333333,0,715.42275,0,0.00846666666666707,0
"1200",2015-11-19 20:00:00,16.3333333333333,0,1.602048,0,350.866666666667,0,-1.08366666666667,0,52.7733333333333,0,715.351833333333,0,0,0
"1201",2015-11-19 21:00:00,0.666666666666667,0,0.926184,0,341.516666666667,0,-3.31216666666667,0,63.8766666666667,0,715.470533333333,0,0,0
"1202",2015-11-19 22:00:00,0,0,2.091215,0,350.383333333333,0,-1.91733333333333,0,57.3816666666667,0,715.69925,0,0.00423333333333293,0
"1203",2015-11-19 23:00:00,0,0,2.4371185,0,354.383333333333,0,-0.0733333333333333,0,51.4,0,715.676283333333,0,0,0
"1204",2015-11-20 00:00:00,0,0,2.2186845,0,351.716666666667,0,0.4145,0,54.5933333333333,0,715.621466666667,0,0,0
"1205",2015-11-20 01:00:00,0,0,2.7853315,0,352.95,0,0.873666666666667,0,57.1266666666667,0,715.409633333333,0,0,0
"1206",2015-11-20 02:00:00,0,0,3.255054,0,351.35,0,1.11583333333333,0,57.955,0,714.785716666667,0,0,0
"1207",2015-11-20 03:00:00,0,0,3.4912935,0,9.4575,0,1.32783333333333,0,57.3383333333333,0,714.542966666667,0,0,0
"1208",2015-11-20 04:00:00,0,0,3.4148565,0,64.0263333333333,0,1.18833333333333,0,57.8916666666667,0,714.2775,0,0,0
"1209",2015-11-20 05:00:00,0,0,3.45117525,0,182.091833333333,0,0.867666666666667,0,59.2133333333333,0,713.855016666667,0,0.00423333333333293,0
"1210",2015-11-20 06:00:00,0,0,3.200818,0,297.93,0,0.579,0,59.685,0,713.671316666667,0,0,0
"1211",2015-11-20 07:00:00,0,0,3.155522,0,237.893,0,0.460333333333333,0,59.905,0,713.159816666667,0,0,0
"1212",2015-11-20 08:00:00,0,0,2.342727,0,344.483333333333,0,-0.0828333333333333,0,61.46,0,712.966366666667,0,0.00423333333333353,0
"1213",2015-11-20 09:00:00,0,0,2.0436095,0,335.3,0,-0.249,0,62.5383333333333,0,712.844983333333,0,0.00846666666666707,0
"1214",2015-11-20 10:00:00,0,0,2.198346,0,341.033333333333,0,-0.313166666666667,0,63.23,0,712.825183333333,0,0,0
"1215",2015-11-20 11:00:00,9,0,2.0775815,0,334.933333333333,0,-0.701833333333333,0,69.48,0,712.86375,0,0.00423333333333353,0
"1216",2015-11-20 12:00:00,34.6666666666667,0,2.316503,0,235.227,0,-1.52183333333333,0,79.32,0,713.109416666667,0,0.0127,0
"1217",2015-11-20 13:00:00,59.5,0,1.9615105,0,332.016666666667,0,-1.27933333333333,0,78.885,0,713.23785,0,0.0127,0
"1218",2015-11-20 14:00:00,97.5,0,2.169589,0,331.483333333333,0,-0.946333333333333,0,76.8866666666667,0,713.457233333333,0,0.0127,0
"1219",2015-11-20 15:00:00,150.833333333333,0,1.803198,0,324.333333333333,0,-0.635166666666667,0,73.8183333333333,0,713.414616666667,0,0.0169333333333329,0
"1220",2015-11-20 16:00:00,168.5,0,2.5187705,0,334.066666666667,0,-0.459833333333333,0,64.2033333333333,0,713.1438,0,0.00423333333333353,0
"1221",2015-11-20 17:00:00,162,0,2.1078285,0,329.233333333333,0,-0.101333333333333,0,49.2133333333333,0,712.8994,0,0.00846666666666587,0
"1222",2015-11-20 18:00:00,151,0,2.44062,0,331.366666666667,0,-0.253166666666667,0,43.3666666666667,0,712.877383333333,0,0.00846666666666587,0
"1223",2015-11-20 19:00:00,100.833333333333,0,2.788684,0,336.95,0,-0.435333333333333,0,41.5066666666667,0,712.915516666667,0,0,0
"1224",2015-11-20 20:00:00,42.6666666666667,0,3.2360565,0,126.090333333333,0,-0.657333333333333,0,39.0266666666667,0,713.327683333333,0,0,0
"1225",2015-11-20 21:00:00,0.666666666666667,0,2.878978,0,335.433333333333,0,-1.60866666666667,0,44.7366666666667,0,714.292466666667,0,0,0
"1226",2015-11-20 22:00:00,0,0,3.2660502,0,332.316666666667,0,-3.35833333333333,0,37.48,0,715.522966666667,0,0,0
"1227",2015-11-20 23:00:00,0,0,3.2719655,0,327.666666666667,0,-5.06616666666667,0,33.3233333333333,0,716.168766666667,0,0,0
"1228",2015-11-21 00:00:00,0,0,2.2997405,0,327.266666666667,0,-6.66866666666667,0,28.625,0,716.870533333333,0,0,0
"1229",2015-11-21 01:00:00,0,0,1.9966745,0,321.516666666667,0,-7.73283333333333,0,30.665,0,717.2003,0,0.0127000000000006,0
"1230",2015-11-21 02:00:00,0,0,1.6402665,0,277.824833333333,0,-8.398,0,33.88,0,717.455866666667,0,0,0
"1231",2015-11-21 03:00:00,0,0,1.262626,0,276.3665,0,-9.96,0,45.67,0,718.073616666667,0,0,0
"1232",2015-11-21 04:00:00,0,0,1.026312,0,326.716666666667,0,-11.54,0,56.8216666666667,0,718.35755,0,0.00846666666666707,0
"1233",2015-11-21 05:00:00,0,0,0.582888,0,175.266666666667,0,-12.6816666666667,0,58.1416666666667,0,718.895833333333,0,0.00423333333333353,0
"1234",2015-11-21 06:00:00,0,0,0.396191,0,165.326,0,-16.6883333333333,0,68.4416666666667,0,719.6164,0,0.00423333333333293,0
"1235",2015-11-21 07:00:00,0,0,1.106176,0,346.533333333333,0,-19.2133333333333,0,75.3783333333333,0,719.707183333333,0,0.00423333333333293,0
"1236",2015-11-21 08:00:00,0,0,1.11303,0,345.533333333333,0,-20.1666666666667,0,76.5883333333333,0,719.71185,0,0,0
"1237",2015-11-21 09:00:00,0,0,0.9629125,0,346.25,0,-21.436,0,78.2983333333333,0,720.059883333333,0,0,0
"1238",2015-11-21 10:00:00,0.333333333333333,0,0.5343885,0,335.65,0,-19.9992674086334,1,78.745,0,720.235516666667,0,0,0
"1239",2015-11-21 11:00:00,40.1666666666667,0,0.717584,0,335.416666666667,0,-19.0026235527633,1,77.415,0,720.66045,0,0,0
"1240",2015-11-21 12:00:00,234.666666666667,0,0.617903,0,334.05,0,-18.33,0,61.9016666666667,0,721.025616666667,0,0.00846666666666647,0
"1241",2015-11-21 13:00:00,334,0,0.4192115,0,279.016666666667,0,-10.2405,0,35.42,0,721.049766666667,0,0.00423333333333293,0
"1242",2015-11-21 14:00:00,372.333333333333,0,1.312392,0,137,0,-7.97283333333333,0,28.6083333333333,0,720.832316666667,0,0.00423333333333293,0
"1243",2015-11-21 15:00:00,456.5,0,1.556305,0,126.266666666667,0,-6.10316666666667,0,20.9575,0,720.3437,0,0.00423333333333293,0
"1244",2015-11-21 16:00:00,574.833333333333,0,1.327292,0,146.233333333333,0,-4.139,0,20.8575,0,719.5907,0,0.00846666666666587,0
"1245",2015-11-21 17:00:00,517.5,0,0.9347515,0,192.4,0,-1.80466666666667,0,22.4480779032596,1,719.078966666667,0,0.00423333333333293,0
"1246",2015-11-21 18:00:00,325.333333333333,0,1.2075705,0,316.033333333333,0,-1.17166666666667,0,23.7568859600412,1,718.781666666667,0,0,0
"1247",2015-11-21 19:00:00,19.3333333333333,0,1.136125,0,316.566666666667,0,-4.603,0,22.66,0,718.565616666667,0,0.00423333333333293,0
"1248",2015-11-21 20:00:00,11.5,0,0.657686,0,321.016666666667,0,-5.35416666666667,0,24.825,0,718.45185,0,0,0
"1249",2015-11-21 21:00:00,0.5,0,0.8459475,0,342.65,0,-6.736,0,26.5283333333333,0,718.366233333333,0,0,0
"1250",2015-11-21 22:00:00,0,0,1.61367,0,330.233333333333,0,-6.04233333333333,0,24.87,0,718.26525,0,0,0
"1251",2015-11-21 23:00:00,0,0,0.660815,0,259.266666666667,0,-6.20016666666667,0,23.785,0,718.49345,0,0,0
"1252",2015-11-22 00:00:00,0,0,0.816818,0,252.281666666667,0,-7.537,0,26.5533333333333,0,718.594533333333,0,0,0
"1253",2015-11-22 01:00:00,0,0,0.658878,0,240.51,0,-8.614,0,28.8566666666667,0,718.504083333333,0,0,0
"1254",2015-11-22 02:00:00,0,0,0.6842825,0,238.333333333333,0,-6.7735,0,22.5783333333333,0,718.463033333333,0,0.00423333333333293,0
"1255",2015-11-22 03:00:00,0,0,0.3983515,0,108.25,0,-8.05,0,25.4516666666667,0,718.6474,0,0.00846666666666587,0
"1256",2015-11-22 04:00:00,0,0,0.96105,0,121.233333333333,0,-10.28,0,33.58,0,718.518883333333,0,0.00423333333333293,0
"1257",2015-11-22 05:00:00,0,0,0.6048655,0,100.065,0,-8.53283333333333,0,30.87,0,718.184716666667,0,0.00423333333333293,0
"1258",2015-11-22 06:00:00,0,0,0.3543965,0,156.486666666667,0,-7.25433333333333,0,27.886,0,718.253183333333,0,0.00423333333333293,0
"1259",2015-11-22 07:00:00,0,0,0.6023325,0,289.234,0,-11.3116666666667,0,44.945,0,718.123883333333,0,0,0
"1260",2015-11-22 08:00:00,0,0,0.873438,0,103.531666666667,0,-10.8883333333333,0,39.7766666666667,0,718.266266666667,0,0.00423333333333293,0
"1261",2015-11-22 09:00:00,0,0,0.462645,0,179.073333333333,0,-13.2783333333333,0,47.175,0,718.83785,0,0.00423333333333293,0
"1262",2015-11-22 10:00:00,0.333333333333333,0,0.644425,0,336.033333333333,0,-16.08,0,60.935,0,719.34955,0,0,0
"1263",2015-11-22 11:00:00,32,0,0.7769605,0,336.85,0,-16.65,0,65.675,0,719.794916666667,0,0.00423333333333293,0
"1264",2015-11-22 12:00:00,225.333333333333,0,0.6942655,0,338.716666666667,0,-12.1466666666667,0,53.56,0,720.0953,0,0,0
"1265",2015-11-22 13:00:00,314.166666666667,0,0.543999,0,335.516666666667,0,-5.50516666666667,0,34.405,0,720.0347,0,0.00423333333333293,0
"1266",2015-11-22 14:00:00,357.666666666667,0,1.225972,0,148.85,0,-1.7825,0,26.24,0,720.001816666667,0,0.0211666666666659,0
"1267",2015-11-22 15:00:00,460.333333333333,0,1.4583375,0,134.283333333333,0,0.5255,0,23.25226411318,1,719.579716666667,0,0.0127000000000006,0
"1268",2015-11-22 16:00:00,562.666666666667,0,1.3833905,0,131.65,0,1.66583333333333,0,21.2816666666667,0,718.965366666667,0,0.00846666666666707,0
"1269",2015-11-22 17:00:00,506.5,0,1.5684485,0,131.2,0,2.38883333333333,0,22.6116666666667,0,718.609716666667,0,0,0
"1270",2015-11-22 18:00:00,317.166666666667,0,1.0040365,0,157.716666666667,0,2.83566666666667,0,22.93,0,718.508583333333,0,0.0127000000000006,0
"1271",2015-11-22 19:00:00,19,0,0.33972,0,199.033333333333,0,-2.69566666666667,0,43.6766666666667,0,718.63985,0,0,0
"1272",2015-11-22 20:00:00,10.8333333333333,0,1.050897,0,338.966666666667,0,-5.61183333333333,0,60.41,0,718.593216666667,0,0.00423333333333293,0
"1273",2015-11-22 21:00:00,0.5,0,0.9506945,0,339.15,0,-7.87283333333333,0,69.8516666666667,0,718.448116666667,0,0,0
"1274",2015-11-22 22:00:00,0,0,0.9705115,0,339,0,-9.10166666666667,0,73.8216666666667,0,718.688166666667,0,0,0
"1275",2015-11-22 23:00:00,0,0,1.104835,0,341.533333333333,0,-10.0583333333333,0,76.1516666666667,0,718.7238,0,0.00846666666666587,0
"1276",2015-11-23 00:00:00,0,0,1.0496305,0,341.416666666667,0,-10.93,0,78.7983333333333,0,718.713883333333,0,0.00846666666666587,0
"1277",2015-11-23 01:00:00,0,0,0.7002255,0,341.05,0,-11.5283333333333,0,79.71,0,718.70185,0,0,0
"1278",2015-11-23 02:00:00,0,0,0.785528,0,338.733333333333,0,-12.4216666666667,0,82.1333333333333,0,718.6544,0,0.0126999999999988,0
"1279",2015-11-23 03:00:00,0,0,0.850492,0,337.3,0,-13.1433333333333,0,82.9833333333333,0,718.6358,0,0.00846666666666587,0
"1280",2015-11-23 04:00:00,0,0,0.9226825,0,333.466666666667,0,-13.855,0,84.1666666666667,0,718.526433333333,0,0.00846666666666587,0
"1281",2015-11-23 05:00:00,0,0,0.9392215,0,339.4,0,-14.1933333333333,0,84.0833333333333,0,718.240133333333,0,0,0
"1282",2015-11-23 06:00:00,0,0,0.866733,0,340.083333333333,0,-14.3183333333333,0,84.1166666666667,0,718.153883333333,0,0,0
"1283",2015-11-23 07:00:00,0,0,0.7888805,0,335.266666666667,0,-14.9516666666667,0,84.7833333333333,0,717.998183333333,0,0,0
"1284",2015-11-23 08:00:00,0,0,0.937657,0,340.366666666667,0,-15.13,0,84.95,0,718.001483333333,0,0,0
"1285",2015-11-23 09:00:00,0,0,0.8530995,0,337.483333333333,0,-14.7533333333333,0,83.75,0,717.962016666667,0,0,0
"1286",2015-11-23 10:00:00,0.166666666666667,0,0.8438615,0,338.333333333333,0,-15.62,0,85.0666666666667,0,717.984266666667,0,0,0
"1287",2015-11-23 11:00:00,26.5,0,0.8696385,0,336.75,0,-15.3866666666667,0,83.9333333333333,0,717.908766666667,0,0,0
"1288",2015-11-23 12:00:00,213.833333333333,0,0.7114005,0,339.983333333333,0,-10.7046666666667,0,68.235,0,717.963866666667,0,0.00423333333333353,0
"1289",2015-11-23 13:00:00,304.666666666667,0,0.361325,0,201.666666666667,0,-3.72666666666667,0,44.5633333333333,0,717.7546,0,0.0211666666666665,0
"1290",2015-11-23 14:00:00,360.166666666667,0,0.7504385,0,141.216666666667,0,-0.709333333333333,0,33.18,0,717.406783333333,0,0.0127,0
"1291",2015-11-23 15:00:00,457.666666666667,0,1.2598695,0,139.566666666667,0,1.587,0,27.7633333333333,0,716.730416666667,0,0.0169333333333335,0
"1292",2015-11-23 16:00:00,557.5,0,1.333401,0,137.033333333333,0,2.59533333333333,0,28.35,0,716.02665,0,0.00846666666666707,0
"1293",2015-11-23 17:00:00,491.333333333333,0,1.0755565,0,138.616666666667,0,4.04816666666667,0,26.2366666666667,0,715.580133333333,0,0.00423333333333353,0
"1294",2015-11-23 18:00:00,285,0,0.399618,0,299.05,0,5.29566666666667,0,18.835,0,715.3526,0,0.00423333333333353,0
"1295",2015-11-23 19:00:00,55.1666666666667,0,0.443573,0,289.5645,0,0.494666666666667,0,28.9616666666667,0,715.231766666667,0,0.00423333333333353,0
"1296",2015-11-23 20:00:00,19.1666666666667,0,0.87612,0,346.7,0,-2.58133333333333,0,40.8516666666667,0,715.193316666667,0,0.00423333333333293,0
"1297",2015-11-23 21:00:00,0.333333333333333,0,1.2054845,0,342.883333333333,0,-5.3485,0,50.9016666666667,0,715.3615,0,0,0
"1298",2015-11-23 22:00:00,0,0,0.882527,0,327.033333333333,0,-8.63583333333333,0,60.79,0,715.5132,0,0.00423333333333293,0
"1299",2015-11-23 23:00:00,0,0,0.9547175,0,339.2,0,-9.36166666666667,0,60.2433333333333,0,715.44885,0,0,0
"1300",2015-11-24 00:00:00,0,0,0.9842195,0,336.566666666667,0,-10.8,0,64.005,0,715.21435,0,0,0
"1301",2015-11-24 01:00:00,0,0,1.105431,0,338.533333333333,0,-11.2483333333333,0,64.85,0,715.055933333333,0,0,0
"1302",2015-11-24 02:00:00,0,0,0.7562495,0,342.45,0,-11.8866666666667,0,66.17,0,714.88055,0,0,0
"1303",2015-11-24 03:00:00,0,0,1.1138495,0,339.65,0,-12.6966666666667,0,69.305,0,714.56885,0,0,0
"1304",2015-11-24 04:00:00,0,0,0.961944,0,338.716666666667,0,-12.6,0,68.3933333333333,0,714.085266666667,0,0,0
"1305",2015-11-24 05:00:00,0,0,0.9588895,0,341.75,0,-11.7333333333333,0,66.2883333333333,0,713.928766666667,0,0,0
"1306",2015-11-24 06:00:00,0,0,0.9422015,0,343.833333333333,0,-11.5816666666667,0,66.3166666666667,0,714.0351,0,0,0
"1307",2015-11-24 07:00:00,0,0,0.84334,0,344.133333333333,0,-12.17,0,68.8266666666667,0,713.659433333333,0,0,0
"1308",2015-11-24 08:00:00,0,0,0.840658,0,338.883333333333,0,-12.0816666666667,0,71.5066666666667,0,713.251216666667,0,0,0
"1309",2015-11-24 09:00:00,0,0,0.876716,0,338.666666666667,0,-11.7166666666667,0,74.805,0,713.064866666667,0,0,0
"1310",2015-11-24 10:00:00,0,0,0.5051845,0,284.358333333333,0,-10.1466666666667,0,74.8883333333333,0,712.759316666667,0,0,0
"1311",2015-11-24 11:00:00,28.8333333333333,0,0.2864525,0,196.726666666667,0,-8.28716666666667,0,68.075,0,712.756883333333,0,0,0
"1312",2015-11-24 12:00:00,240.833333333333,0,0.6987355,0,272.383333333333,0,-3.84483333333333,0,46.53,0,713.0498,0,0.00846666666666707,0
"1313",2015-11-24 13:00:00,346.333333333333,0,1.0807715,0,302.016666666667,0,-0.246333333333333,0,42.9216666666667,0,713.114033333333,0,0.0169333333333329,0
"1314",2015-11-24 14:00:00,386.333333333333,0,1.429804,0,62.1036666666667,0,1.08533333333333,0,40.845,0,713.157366666667,0,0.0169333333333329,0
"1315",2015-11-24 15:00:00,458.833333333333,0,1.8266655,0,115.757333333333,0,2.27083333333333,0,38.785,0,712.838966666667,0,0.00846666666666707,0
"1316",2015-11-24 16:00:00,516,0,1.4674265,0,187.084333333333,0,2.95266666666667,0,36.9416666666667,0,712.2759,0,0.00846666666666707,0
"1317",2015-11-24 17:00:00,469.5,0,1.5247915,0,90.8483333333333,0,3.4585,0,34.4883333333333,0,711.671916666667,0,0,0
"1318",2015-11-24 18:00:00,303,0,1.182762,0,206.538333333333,0,3.0135,0,36.0766666666667,0,711.156866666667,0,0.00423333333333353,0
"1319",2015-11-24 19:00:00,18.8333333333333,0,0.2971805,0,183.828333333333,0,-1.24666666666667,0,54.045,0,711.060366666667,0,0.00423333333333353,0
"1320",2015-11-24 20:00:00,11.1666666666667,0,0.5553975,0,287.371833333333,0,-3.58983333333333,0,63.195,0,711.1332,0,0.00423333333333293,0
"1321",2015-11-24 21:00:00,0.5,0,0.7076755,0,340.65,0,-6.07683333333333,0,71.665,0,711.314316666667,0,0,0
"1322",2015-11-24 22:00:00,0,0,0.792382,0,336.783333333333,0,-7.82383333333333,0,76.7566666666667,0,711.20005,0,0.00423333333333293,0
"1323",2015-11-24 23:00:00,0,0,0.7848575,0,338.2,0,-8.4,0,76.85,0,711.1309,0,0,0
"1324",2015-11-25 00:00:00,0,0,0.9413075,0,343.366666666667,0,-9.15333333333333,0,75.5016666666667,0,710.775466666667,0,0,0
"1325",2015-11-25 01:00:00,0,0,0.8140615,0,279.175166666667,0,-9.90666666666667,0,75.5083333333333,0,710.691916666667,0,0,0
"1326",2015-11-25 02:00:00,0,0,0.9958415,0,342.15,0,-9.68666666666667,0,72.0166666666667,0,710.332783333333,0,0,0
"1327",2015-11-25 03:00:00,0,0,0.824119,0,281.862666666667,0,-10.84,0,75.6983333333333,0,709.98865,0,0,0
"1328",2015-11-25 04:00:00,0,0,0.603897,0,290.455,0,-10.9966666666667,0,74.7616666666667,0,709.692583333333,0,0,0
"1329",2015-11-25 05:00:00,0,0,1.094554,0,345.95,0,-11.0933333333333,0,75.2066666666667,0,709.23285,0,0,0
"1330",2015-11-25 06:00:00,0,0,0.8082505,0,343.433333333333,0,-10.825,0,73.49,0,709.260083333333,0,0,0
"1331",2015-11-25 07:00:00,0,0,0.8060155,0,343.566666666667,0,-11.2616666666667,0,75.9033333333333,0,709.135933333333,0,0,0
"1332",2015-11-25 08:00:00,0,0,0.7337505,0,293.069833333333,0,-9.48666666666667,0,73.9783333333333,0,709.169533333333,0,0,0
"1333",2015-11-25 09:00:00,0,0,0.5878795,0,286.563833333333,0,-7.937,0,71.0783333333333,0,709.189733333333,0,0,0
"1334",2015-11-25 10:00:00,0,0,0.647852,0,345.533333333333,0,-8.06266666666667,0,73.12,0,709.3431,0,0,0
"1335",2015-11-25 11:00:00,18.6666666666667,0,0.608814,0,349.816666666667,0,-9.09,0,76.3666666666667,0,709.64045,0,0,0
"1336",2015-11-25 12:00:00,80.3333333333333,0,0.6622305,0,340.416666666667,0,-6.95533333333333,0,69.53,0,709.925383333333,0,0.00423333333333353,0
"1337",2015-11-25 13:00:00,246,0,0.5239585,0,242.05,0,-2.119,0,49.1166666666667,0,710.033516666667,0,0.00423333333333353,0
"1338",2015-11-25 14:00:00,196.166666666667,0,1.073694,0,138.55,0,-0.546,0,41.3616666666667,0,709.629283333333,0,0.00423333333333353,0
"1339",2015-11-25 15:00:00,231.833333333333,0,0.6227455,0,161.2,0,0.974333333333333,0,36.2383333333333,0,709.0601,0,0.00846666666666707,0
"1340",2015-11-25 16:00:00,199.333333333333,0,1.6949495,0,146.066666666667,0,2.17066666666667,0,33.8233333333333,0,708.167683333333,0,0,0
"1341",2015-11-25 17:00:00,300.166666666667,0,2.15156,0,163.05,0,3.27566666666667,0,34.32,0,707.177466666667,0,0.00423333333333353,0
"1342",2015-11-25 18:00:00,260.666666666667,0,2.61048,0,155.35,0,4.35866666666667,0,33.5733333333333,0,706.387866666667,0,0.00423333333333353,0
"1343",2015-11-25 19:00:00,81.1666666666667,0,2.5053605,0,151.716666666667,0,3.29966666666667,0,34.75,0,706.3003,0,0,0
"1344",2015-11-25 20:00:00,21.5,0,1.748664,0,152.016666666667,0,2.31566666666667,0,36.3283333333333,0,706.592416666667,0,0.00423333333333353,0
